"Date/Time","City","State","Country","Shape","Duration","Summary","Posted","Image","URL","ID","madar"
"8/15/22 15:00","Layton","UT","USA","Changing","45 seconds","Black spherical object, linear movement, pausing and changing to a somewhat hourglass shape before reverting back to sphere and moving.","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171159.html","278X2022.09.15.20.54.06",FALSE
"8/15/22 13:25","West Chester","OH","USA","Cross","10 seconds","Saw large white cross-shaped craft drifting north. Elevation near clouds. After viewing for a few seconds, the object vanished.","9/9/22","Yes","https://www.nuforc.org/webreports/reports/171/S171151.html","279X2022.09.15.20.54.06",FALSE
"8/15/22 08:25","Church Point","LA","USA","Cylinder","Ten minutes","I was going up a ladder to get a bird feeder and I saw a white long shape and I new it was not a air plane it was a Tic Tac UFO","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171120.html","280X2022.09.15.20.54.06",FALSE
"8/15/22 03:34","Winthrop","MA","USA","Sphere","30 seconds","Large lit in orange sphere","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171190.html","281X2022.09.15.20.54.06",FALSE
"8/15/22 02:15","Colorado Springs","CO","USA","Triangle","2 minutes","Dark triangle in the east sky","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171449.html","282X2022.09.15.20.54.06",FALSE
"8/15/22 01:57","Jessup","PA","USA","Unknown","3-4 Minutes","Bright light appeared out of nowhere then slowly went up out of camera","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171154.html","283X2022.09.15.20.54.06",FALSE
"8/14/22 22:40","Baltimore","MD","USA","Circle","20 seconds","Ball of Light, back & forth, went out of site w a bright blue/purple color, couldn't take my eyes off it.","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171121.html","284X2022.09.15.20.54.06",FALSE
"8/14/22 22:15","Leader","MN","USA","Star","5 minutes","Several very faint and distant looking stars moving fast across sky","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171118.html","285X2022.09.15.20.54.06",FALSE
"8/14/22 22:00","Andover","ME","USA","Oval","10 seconds or more","Looking at stars with my wife, what we thought was a star suddenly got big and bright and started moving through the sky and pulsing.","9/9/22","Yes","https://www.nuforc.org/webreports/reports/171/S171266.html","286X2022.09.15.20.54.06",FALSE
"8/14/22 21:24","Durban","KwaZulu-Natal","South Africa","Circle","00:52","Moving object flashing different colors in the sky","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171138.html","287X2022.09.15.20.54.06",FALSE
"8/14/22 21:21","Raquette Lake","NY","USA","Unknown","120 seconds","While stargazing in the Adirondacks of NY my 14 year old son and I watched for 2 minutes as an uncomfortable amount of lights crossed.","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171116.html","288X2022.09.15.20.54.06",FALSE
"8/14/22 20:45","Murphysboro","IL","USA","Oval","5 seconds","A bright ball of light with a trail of bright light behind it & possibly in front, which moved horizontally low across a cloudy sky.","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171124.html","289X2022.09.15.20.54.06",FALSE
"8/14/22 20:18","Corvallis","OR","USA","Oval","2 minutes","White object moved slowly through sky with no smoke or noise.","9/9/22","Yes","https://www.nuforc.org/webreports/reports/171/S171125.html","290X2022.09.15.20.54.06",FALSE
