"","Date/Time","City","State","Country","Shape","Duration","Summary","Posted","Image","URL","ID","madar"
"1248","9/1/21 19:50","Madison","LA","USA",NA,"5 minutes","Watching a lightning storm during Hurricane Ida. A <U+0093>light being<U+0094> just appeared in the storm and appeared to be playing/dancing in storm","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166831.html","865X2022.04.30.18.48.21",FALSE
"1249","8/29/21 03:35","Columbus","OH","USA","Egg","Maybe 20 seconds","I was homeless living in a tent with my GF at the time. Woke up to a loud metallic hum. Sat up and saw a craft hovering in the field","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166050.html","866X2022.04.30.18.48.21",FALSE
"1250","8/23/21 18:49","Mansfield Township","NJ","USA","Disk","8 minutes","Saw it fade into cloud leaving hole in cloud","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166022.html","867X2022.04.30.18.48.21",FALSE
"1251","8/22/21 21:55","Chelmsford","Essex","United Kingdom","Circle","30 seconds","Light moving across sky","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166194.html","868X2022.04.30.18.48.21",FALSE
"1252","8/21/21 18:31","Coral Springs","FL","USA","Circle","23 seconds","Circular object with changing lights as movement changes","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166596.html","869X2022.04.30.18.48.21",FALSE
"1253","8/17/21 03:00","Antioch","CA","USA","Rectangle","15 minutes","Huge dark craft (iikely 3 football fields)","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166025.html","870X2022.04.30.18.48.21",FALSE
"1254","8/15/21 18:26",NA,NA,"USA","Other","6 seconds","I was on a flight from Florida to Maine when I saw something out my window and began recording video. I have video and multiple photog","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166164.html","871X2022.04.30.18.48.21",FALSE
"1255","8/15/21 18:26",NA,NA,"USA","Other","6 seconds","Saw movement out airplane window.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166163.html","872X2022.04.30.18.48.21",FALSE
"1256","8/10/21 23:23","San Antonio","TX","USA","Diamond","4 seconds at least","Large diamond shimmering in sky","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166450.html","873X2022.04.30.18.48.21",FALSE
"1257","8/9/21 15:20","Batte Royale","Ta","Yemen","Cigar","It was in fortinte","I saw it as soon as i jumoed off the bus and its was flying in the air and i left the game","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166000.html","874X2022.04.30.18.48.21",FALSE
"1258","7/31/21 18:30","Staton Island","NY","USA","Other","30 Seconds","Black Icosahedron Approximately 10ft in Diameter","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166213.html","875X2022.04.30.18.48.21",FALSE
"1259","7/31/21 03:36","Ukiah","CA","USA","Circle","38 seconds","For a whole month strange lights had kept appearing in the sky almost directly above me for a whole month.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166408.html","876X2022.04.30.18.48.21",FALSE
"1260","7/29/21 20:31","Portland",NA,"USA","Other","2 minutes 30 seconds","Dark oval craft","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166918.html","877X2022.04.30.18.48.21",FALSE
"1261","7/25/21 20:36","Kittery","ME","USA","Circle","~1hr","Clear sky with defined vertical split in color, 2 orbs on either side of the split line","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166703.html","878X2022.04.30.18.48.21",FALSE
"1262","7/22/21 21:15","Boulder","CO","USA","Other","2-3 minutes","I saw a very brightly lit, white object, roughly the shape of an airplane, but with no visible wings or rotor, moving southward.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166250.html","879X2022.04.30.18.48.21",FALSE
"1263","7/18/21 22:00","San Marcos","TX","USA","Other","4-6 minutes","A long flickering shape went across the sky slowly and as it got out of view other lights started to appear closer than the original","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166933.html","880X2022.04.30.18.48.21",FALSE
"1264","7/16/21 23:45","Odessa (Starkey Ranch)","FL","USA","Sphere","15 seconds","3 spherical objects flying in formation","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166413.html","881X2022.04.30.18.48.21",FALSE
"1265","7/15/21 21:00","Tellico plains","TN","USA","Triangle","5 minutes","I saw a black triangle three times, once over my house and once over a field and once following me home.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166334.html","882X2022.04.30.18.48.21",FALSE
"1266","7/14/21 13:30","Waymansville","IN","USA",NA,"3 hours","Lost time","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166389.html","883X2022.04.30.18.48.21",FALSE
"1267","7/10/21 21:00","Kas Antalya (Turkey)","Antalya Province","Turkey","Formation","Picture","Noticed in a picture","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166587.html","884X2022.04.30.18.48.21",FALSE
"1268","7/8/21 19:24","Flatwoods","KY","USA","Changing","About 2-3 minutes roughly","I saw 6 orange orbs in the sky disappearing and reappearing in different areas. The orbs would go vast distances and stop on a dime.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166718.html","885X2022.04.30.18.48.21",FALSE
"1269","7/8/21 03:00","Surrey (Canada)","British Columbia","Canada","Circle","10 MINETS","I WAS IN MY YARD 5 MINETS LATER IT SHINED A BEAM OF LIGHT ON ME IT WAS THERE 10 MINETS","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166447.html","886X2022.04.30.18.48.21",FALSE
"1270","7/6/21 21:40","Stonington","CT","USA","Oval","about 12 minutes","At about 9:40 for about 12 minutes I was playing with some friends and saw a oval shape craft moving in the sky that soon disappeared.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166900.html","887X2022.04.30.18.48.21",FALSE
"1271","7/6/21 21:15","Eldorado Hills-Placerville (Hwy 50","CA","USA","Triangle","30-60 seconds","It appeared just as I crested over a hill, blatent and moving slowly and effortlessly just above the tree line.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166376.html","888X2022.04.30.18.48.21",FALSE
"1272","7/4/21 15:00","South Manitou Island","MI","USA","Oval","1 second","UFO caught on camera and captured with video.  ((NUFORC Note:  Object seen to the left of the person n video.  PD))","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166920.html","889X2022.04.30.18.48.21",FALSE
"1273","7/3/21 18:00","Piedmont","SD","USA","Oval","Between 5-7pm","Very large oval ball the same color of the mixed gray and white clouds","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166490.html","890X2022.04.30.18.48.21",FALSE
"1274","7/2/21 23:45","Ottawa (Canada)","Ontario","Canada","Changing","Event 17min. Video 14min","After few minutes of first spotting the object, i started recording because i couldnt make out what it was. The video speaks for itself","3/4/22",NA,"https://www.nuforc.org/webreports/reports/165/S165998.html","891X2022.04.30.18.48.21",FALSE
"1275","7/2/21 21:40","Shell Beach","LA","USA","Sphere","1 min.","Came up out of the water approximately 1000 yards in front of my boat and with two apparent burst appeared to go subsonic up and into t","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166403.html","892X2022.04.30.18.48.21",FALSE
"1276","6/26/21 12:52","Paradise Springs","CA","USA","Sphere","1 Minute","Floating sphere like metallic object floated with intelligence over the trees.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166525.html","893X2022.04.30.18.48.21",FALSE
"1277","6/17/21 19:35","Gisela","AZ","USA","Disk","2 minutes","I have been seeing something hover above my home so I set up my stealth trail cam facing the sky on an outside table.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166348.html","894X2022.04.30.18.48.21",FALSE
"1278","6/14/21 13:15","Tiskilwa","IL","USA","Triangle","20-30 min","Noticed 8 black objects very high. Broke away and did some unbelievable maneuvers. When video is slowed down to see orbs and tic tac","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166321.html","895X2022.04.30.18.48.21",FALSE
"1279","6/13/21 22:30","Gladstone","MI","USA","Circle","10-15 seconds","First we seen a triangle, then seen six orbs flying low and maneuvering around each other with no noise. Loss of time.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166171.html","896X2022.04.30.18.48.21",FALSE
"1280","6/13/21 20:30","Aligarh (India)","Uttar Pradesh","India","Disk","1 minutes 24 seconds","Seen on a strange mountain area that is far from human reach.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166467.html","897X2022.04.30.18.48.21",FALSE
"1281","6/12/21 15:45","Emerson","GA","USA",NA,NA,"I pull over to shoulder road and notice this flying object in air it then remain still in sky not moving and then just disapeared.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166958.html","898X2022.04.30.18.48.21",FALSE
"1282","6/10/21 22:30","Boulder","CO","USA","Triangle","A few minutes","7 craft were seen high up in the sky, lighted up in the same place, then all of them disappeared, in sequence","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166191.html","899X2022.04.30.18.48.21",FALSE
"1283","6/10/21 21:10","Modesto","CA","USA","Oval","30 minutes","I noticed something in the sky that was revolving and changed shapes I also have it on video as well","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166059.html","900X2022.04.30.18.48.21",FALSE
"1284","5/27/21 22:30","El Rito","NM","USA","Formation","30 seconds","Multiple changing colored lights following a path","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166215.html","901X2022.04.30.18.48.21",FALSE
"1285","5/25/21 16:30","Near Jemez","NM","USA","Triangle","10 seconds","Slow moving triangle shaped ship near Los alamos in broad daylight","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166170.html","902X2022.04.30.18.48.21",FALSE
"1286","5/22/21 21:00",NA,"NH","USA","Light","5 seconds","One of our party wa all 6 of us witnessed short streaks of light in rapid succession. Looked like something coming in or out of lightsp","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166871.html","903X2022.04.30.18.48.21",FALSE
"1287","5/16/21 00:05","North Kingstown","RI","USA","Cigar","Approx. 60 seconds","Large cigar shaped craft flies overhead slowly then disappears.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166003.html","904X2022.04.30.18.48.21",FALSE
"1288","5/15/21 23:05","Bemidji","MN","USA","Changing","1 minute","Slithering group of lights cross the sky","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166927.html","905X2022.04.30.18.48.21",FALSE
"1289","5/10/21 18:00","Terre Haute (just E of; on Interstate 70)","IN","USA","Sphere","Very brief. 30 seconds?","I saw a roundish, kind of out of focus white sphere, that eventually disappeared before my eyes.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166551.html","906X2022.04.30.18.48.21",FALSE
"1290","3/18/21 22:00","Huntsville Alabama","AL","USA","Circle","35 min- 3.30 hrs+","I have some ok videos of what was seen. At first i had seen 1-2 over a single nite & video-still shots.thn i video 4 diff. Craft sam nt","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166700.html","907X2022.04.30.18.48.21",FALSE
"1291","3/13/21 18:51","Grand Rapids - Godwin Heights","MI","USA","Other","30 seconds to 1minute","Bronze/dark gold cube, etching or symbols engraved on sides, red flashing light in middle,","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166986.html","908X2022.04.30.18.48.21",FALSE
"1292","2/23/21 04:21","Arlington","VA","USA","Light",">10 minutes","Bright orange orb hovered adjacent to, near top of radio tower","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166409.html","909X2022.04.30.18.48.21",FALSE
"1293","1/17/21 13:31","MESA","AZ","USA","Cylinder","UFO next to aircraft pic","Testing long range focus of 300 mm Nikon lens at high flying commercial airship, checking result found UFO near aircraft","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166948.html","910X2022.04.30.18.48.21",FALSE
"1294","1/1/21 00:02","San Diego","CA","USA","Formation","17 minutes","Moving Orange Circle Formation, Seen over Multiple Blocks - Moving Rapidly and Shape Shifting","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166724.html","911X2022.04.30.18.48.21",FALSE
"1295","12/29/20 19:30","Dublin (Ireland)","County Dublin","Ireland","Light","Not sure","Several lights seen in the sky over dublin city, lights dud not seem to be moving but dissapeared","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166400.html","912X2022.04.30.18.48.21",FALSE
"1296","12/20/20 14:47","Louisville","KY","USA",NA,"11:47","Unnatural Extraterrestrial activity and violation to the human body and mind","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166710.html","913X2022.04.30.18.48.21",FALSE
"1297","12/20/20 13:47","Louisville","KY","USA","Unknown","11:47","Unnatural Extraterrestrial activity and violation to the human body and mind","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166712.html","914X2022.04.30.18.48.21",FALSE
"1298","12/16/20 22:00","Ickesburg","PA","USA","Circle","1 minute 45 seconds","Two orbs outside my house.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166216.html","915X2022.04.30.18.48.21",FALSE
"1299","12/9/20 20:16","Port Orchard","WA","USA","Sphere","About 15 to 30 minutes","Saw amber orange rotating sphere","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166785.html","916X2022.04.30.18.48.21",FALSE
"1300","11/26/20 00:36","Cypress","TX","USA","Sphere","19 seconds","Sphere (orb) visible only with IR camera flying at a extremely high speed","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166396.html","917X2022.04.30.18.48.21",FALSE
"1301","11/12/20 18:58","Mason","OH","USA","Changing","Thursday November 12th 20","Tic-Tac blue light comming from bottem mid of craft/fallen angel celestial supernatural spiritual being","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166417.html","918X2022.04.30.18.48.21",FALSE
"1302","10/10/20 18:38","New Orleans","LA","USA","Unknown","Orb materializing","Orb like bubble floating in the sky during the day","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166305.html","919X2022.04.30.18.48.21",FALSE
"1303","8/20/20 01:50","Ilkeston","Derbyshire","United Kingdom","Triangle","15 seconds","Triangle hovered past my house","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166612.html","920X2022.04.30.18.48.21",FALSE
"1304","8/18/20 02:30","Brighton (UK/England)","East Sussex","United Kingdom","Unknown","2 minutes approx","4 x bright lights moving in line slowly across the hills. After approx 1 minute 2 of the lights moved forward then back behind instantl","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166167.html","921X2022.04.30.18.48.21",FALSE
"1305","8/11/20 23:15","Land O Lakes","FL","USA","Light","1 minute","Two lights or UFO Sighting of August 11, 2020 11:19:55 PM","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166196.html","922X2022.04.30.18.48.21",FALSE
"1306","7/20/20 22:00","Camp Sherman","OR","USA","Light","10 minutes or so?","Orange orb disappearing and reappearing in other places, changing speed and direction at random, flashed a blinding light at us.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166122.html","923X2022.04.30.18.48.21",FALSE
"1307","7/15/20 15:00","Glen Mills","PA","USA","Cigar","about 25 seconds","moved right to left. no sound or how flying no other identifications","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166263.html","924X2022.04.30.18.48.21",FALSE
"1308","6/18/20 18:30","Clarenville (Canada)","Newfoundland and Labrador","Canada","Chevron","Satellite image","Scrolling through google satellite , I noticed something strange. Added an older satellite image of the same location for comparison","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166500.html","925X2022.04.30.18.48.21",FALSE
"1309","6/16/20 12:43","Camden","AR","USA","Unknown","5 minutes","One shining rotation ufo in the clouds reflecting the sun light. 4 other ufos moving fast and stopping in mid air","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166033.html","926X2022.04.30.18.48.21",FALSE
"1310","6/10/20 15:00","Gyeongju-si (South Korea)","South Gyeongsang Province","Korea South","Disk","Moment","Flying objects were captured in the sky.  ((NUFORC Note:  Possibl a bird or insect in flight, we believe.  PD))","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166915.html","927X2022.04.30.18.48.21",FALSE
"1311","2/20/20 20:00","Forest Hills (Queens; NYC)","NY","USA","Changing","About 15 minutes","A red light that shifted into a green glowing winged object. Looked like something out of Galaga the video game","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166519.html","928X2022.04.30.18.48.21",FALSE
"1312","1/9/20 13:49","Bangalore (India)","Karnataka","India","Changing","1 minute","Midnight sighting","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166312.html","929X2022.04.30.18.48.21",FALSE
"1313","12/30/19 22:10","Kirkland","WA","USA","Other","10 minutes","Orb shaped objects with pulsating engines","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166607.html","930X2022.04.30.18.48.21",FALSE
"1314","12/17/19 20:00","Windsor","Ontario (Canada)a","Canada","Changing","all night everynight","they have been hear for two years setting up, iv been watching (filming) from the first day","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166093.html","931X2022.04.30.18.48.21",FALSE
"1315","12/2/19 17:45","Norwich (UK/England)","Norfolk","United Kingdom","Cigar","30 min","Lost time, went missing","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166706.html","932X2022.04.30.18.48.21",FALSE
"1316","11/23/19 22:57","Cypress","TX","USA","Triangle","10 seconds","Triangle-shaped UFO only visible with IR camera hovering over neighborhood","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166399.html","933X2022.04.30.18.48.21",FALSE
